gridiv,name,time,QN,QH,QE,QS,hour
4,Kampong Lama,2024-03-23 16:00:00,3.1644332980587535,0.43630252465693786,0.7330260218533358,1.9951047515484959,16
4,Kampong Lama,2024-03-23 17:00:00,3.130630475435865,0.49999523051189954,0.6262201019392348,2.004415142984712,17
4,Kampong Lama,2024-03-23 18:00:00,3.0393206066030345,0.5993987804865242,0.5134883501035699,1.9264334760129422,18
4,Kampong Lama,2024-03-23 19:00:00,2.8809158263133323,0.46719180713286335,0.5871402321036872,1.8265837870767925,19
4,Kampong Lama,2024-03-23 20:00:00,2.713837577471936,-0.102122904886909,1.095806908455856,1.7201535739029907,20
4,Kampong Lama,2024-03-23 21:00:00,2.614974650941159,-0.2688285421613337,1.230395037196434,1.6534081559060638,21
4,Kampong Lama,2024-03-23 22:00:00,2.5597115201031437,-0.06100959866838451,1.001174481166462,1.619546637605069,22
4,Kampong Lama,2024-03-23 23:00:00,2.52843322789228,0.22715675985336503,0.698602395834877,1.6026740722040387,23
4,Kampong Lama,2024-03-24 00:00:00,2.5145997359513284,0.35624027830525407,0.5615303769486228,1.5968290806974608,0
4,Kampong Lama,2024-03-24 01:00:00,2.486278922460258,0.39910385959336736,0.5083056707248161,1.5788693921420816,1
4,Kampong Lama,2024-03-24 02:00:00,2.4781514975373615,0.369007181936265,0.5347736544313495,1.5743706611697519,2
4,Kampong Lama,2024-03-24 03:00:00,2.5070551806684165,0.30186231797153695,0.6086626799258426,1.5965301827710405,3
4,Kampong Lama,2024-03-24 04:00:00,2.5245137361627195,0.2352573843417609,0.6799654185198278,1.609290933301125,4
4,Kampong Lama,2024-03-24 05:00:00,2.5109914233476633,0.19667839928045439,0.7156496525500042,1.5986633715172047,5
4,Kampong Lama,2024-03-24 06:00:00,2.514258446036294,0.11191219406743613,0.8016825757557502,1.600663676213106,6
4,Kampong Lama,2024-03-24 07:00:00,2.5761158483822726,-0.08131930946594679,1.015094658766099,1.642340499082124,7
4,Kampong Lama,2024-03-24 08:00:00,2.6705197921439208,-0.2675497420337507,1.2349575317536505,1.7031120024239783,8
4,Kampong Lama,2024-03-24 09:00:00,2.8104325806448855,-0.4807132415753017,1.4968788041973795,1.7942670180227367,9
4,Kampong Lama,2024-03-24 10:00:00,2.949195872405994,-0.5225368518846096,1.5997558851139928,1.871976839176682,10
4,Kampong Lama,2024-03-24 11:00:00,3.0168691019530343,-0.14134534145262023,1.2950040121227389,1.863210431282937,11
4,Kampong Lama,2024-03-24 12:00:00,3.0323741992469877,0.44632357953972246,0.6601529192577686,1.9258977004493545,12
4,Kampong Lama,2024-03-24 13:00:00,2.9717250506125765,0.8112019576675209,0.27209992929456206,1.8884231636504296,13
4,Kampong Lama,2024-03-24 14:00:00,2.9088338566212997,-2.6261395428433616,3.6862653341072473,1.8487080653575276,14
4,Kampong Lama,2024-03-24 15:00:00,2.8987317239275967,-3.4203719553130796,4.525588497264778,1.7935151819759483,15
4,Kampong Lama,2024-03-24 16:00:00,2.8892571931179134,-1.2491813498560589,2.443650944812191,1.694787598161767,16
4,Kampong Lama,2024-03-24 17:00:00,2.875940498627031,-0.04336849522528041,1.1520943444646576,1.7672146493876717,17
4,Kampong Lama,2024-03-24 18:00:00,2.8163339062986106,-0.7803590590037024,1.7271270461392447,1.8695659191630796,18
4,Kampong Lama,2024-03-24 19:00:00,2.668527723167334,-0.9619327059263139,1.927819123873661,1.7026413052199914,19
